brand,type,msoffice,RAM,SSDCap,HDDCap,GPU,OS,Touchscreen,refreshrate,Weight,BacklitKB,warranty,price,PPI,Processor
HP,Thin and Light Laptop,1,32,1024,0,NIL,Windows 11 Home,1,60,1.34,1,1,168617.0,267.07787225659183,Intel Core i7
DELL,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 4050,Windows 11 Home,0,60,3.31,1,1,122638.0,141.21199808219862,Intel Core i7
HP,Gaming Laptop,1,8,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,60,2.37,1,1,62999.0,141.21199808219862,Intel Core i5
Lenovo,Gaming Laptop,0,8,512,0,Intel Integrated Graphics,Windows 11 Pro,0,60,2.4,0,1,59990.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,1024,0,Intel Integrated UHD,Windows 11 Home,0,120,1.65,0,1,51000.0,141.21199808219862,Intel Core i3
Lenovo,Business Laptop,0,16,512,0,Intel Integrated Iris X graphics,Windows 11 Pro,0,60,1.47,0,3,66990.0,157.3505121487356,Intel Core i5
HP,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.37,1,1,65999.0,141.21199808219862,AMD Ryzen 7 Octa Core
HP,Business Laptop,0,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.75,0,1,42300.0,100.45466986113651,AMD Ryzen 5 Dual Core
ASUS,Gaming Laptop,1,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.0,1,1,79300.0,141.21199808219862,Intel Core i5
DELL,2 in 1 Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,1,60,1.65,0,1,74790.0,161.72539083525606,Intel Core i5
ASUS,Laptop,1,16,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.88,1,1,55990.0,141.50971698084905,AMD Ryzen 7 Octa Core
ASUS,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 2050,Windows 11 Home,0,60,1.8,1,1,60990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
HP,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 4060,Windows 11 Home,0,60,2.32,1,1,129990.0,136.82653230324834,Intel Core i7
Acer,Notebook,0,8,256,1024,Intel Integrated UHD,Windows 10 Home,0,60,1.68,0,1,38999.0,157.3505121487356,Intel Core i3
Lenovo,Gaming Laptop,1,8,512,0,NVIDIA GeForce GTX 1650,Windows 10 Home,0,60,2.25,1,1,53000.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.48,0,1,39700.0,157.3505121487356,AMD Ryzen 5 Hexa Core
Lenovo,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.7,0,1,39999.0,141.21199808219862,AMD Ryzen 5 Hexa Core
Acer,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 2050,Windows 11 Home,0,60,1.57,0,1,57990.0,161.72539083525606,Intel Core i5
Lenovo,2 in 1 Laptop,1,8,256,0,Intel Integrated UHD,Windows 11 Home,1,60,1.5,1,1,54990.0,157.3505121487356,Intel Core i3
HP,Gaming Laptop,0,8,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,60,2.37,1,1,50499.0,141.21199808219862,AMD Ryzen 5 Hexa Core
ASUS,Chromebook,0,8,0,0,Intel Integrated UHD,Chrome,0,60,1.44,1,1,34990.0,157.3505121487356,Intel Core i3
HP,Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,1,60,2.14,1,1,132727.0,141.21199808219862,Intel Core i7
ASUS,Laptop,1,8,256,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.5,0,1,42990.0,157.3505121487356,Intel Core i3
ASUS,Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.7,1,1,47250.0,141.21199808219862,Intel Core i5
HP,Gaming Laptop,1,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.37,1,1,71900.0,141.21199808219862,Intel Core i5
MSI,Gaming Laptop,0,8,256,1024,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,1.86,0,2,52990.0,141.21199808219862,Intel Core i5
DELL,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3060,Windows 11 Home,0,165,2.81,0,1,109990.0,141.21199808219862,Intel Core i9
ASUS,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 4050,Windows 11 Home,0,120,1.9,1,1,149990.0,235.8495283014151,Intel Core i9
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.62,0,1,42750.0,141.21199808219862,Intel Core i3
MSI,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4070,Windows 11 Home,0,240,2.7,0,2,183990.0,127.33567457123111,Intel Core i9
Lenovo,Thin and Light Laptop,0,4,256,0,AMD Radeon Vega Graphics,DOS,0,60,1.59,0,1,20990.0,111.93520355955211,AMD Athlon Dual Core
realme,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.37,0,1,56999.0,185.42835130957658,Intel Core i5
HP,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 10 Home,0,60,1.75,0,1,51200.0,141.21199808219862,AMD Ryzen 5 Hexa Core
Lenovo,Gaming Laptop,1,8,256,1024,NVIDIA GeForce RTX 3050,Windows 11 Home,0,120,2.25,1,1,65650.0,141.21199808219862,Intel Core i5
Lenovo,Thin and Light Laptop,1,4,256,0,Intel Integrated UHD,Windows 11 Home,0,60,1.5,0,1,27980.0,111.93520355955211,Intel Celeron Dual Core
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.69,0,1,38999.0,141.21199808219862,Intel Core i3
Lenovo,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.41,1,1,69345.0,161.72539083525606,AMD Ryzen 5 Hexa Core
Lenovo,Gaming Laptop,1,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.25,1,1,63990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
Lenovo,Laptop,0,4,0,1024,AMD Radeon Vega Graphics,Windows 10 Home,0,60,2.023,0,1,26487.0,100.45466986113651,AMD Ryzen 3 Dual Core
DELL,Laptop,1,16,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,86500.0,226.98300468106115,Intel Core i7
DELL,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.69,0,1,34890.0,141.21199808219862,AMD Ryzen 5
HP,Gaming Laptop,1,32,1024,0,NVIDIA GeForce RTX 3070,Windows 11 Home,0,60,2.76,1,1,209999.0,169.78089942830815,Intel Core i7
HP,Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,35999.0,141.21199808219862,Intel Core i3
Lenovo,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3060,Windows 11 Home,0,60,2.4,1,1,131990.0,188.28266410959816,AMD Ryzen 7 Octa Core
Acer,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.5,1,1,68990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
HP,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.52,1,1,79999.0,157.3505121487356,Intel Core i7
HP,Thin and Light Laptop,1,16,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.41,1,1,54710.0,157.3505121487356,AMD Ryzen 5 Hexa Core
WINGS,Thin and Light Laptop,0,8,256,0,Intel Integrated UHD,Windows 11 Home,0,60,1.6,0,1,21990.0,139.3666994768726,Intel Core i3
ASUS,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3080,Windows 10 Home,0,300,2.3,1,1,198990.0,141.21199808219862,AMD Ryzen 9 Octa Core
HP,Gaming Laptop,1,8,512,0,AMD Radeon RX 6500M,Windows 11 Home,0,60,2.37,0,1,49728.0,141.21199808219862,AMD Ryzen 5 Hexa Core
DELL,Laptop,0,8,256,1024,Intel Integrated Iris X graphics,Windows 10 Home,0,60,1.88,0,1,44990.0,141.21199808219862,Intel Core i5
DELL,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3070,Windows 11 Home,0,165,2.51,0,1,109655.0,141.21199808219862,AMD Ryzen 7 Octa Core
ASUS,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.37,0,1,94990.0,141.50971698084905,Intel Core i5
Lenovo,Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.65,0,1,47490.0,141.21199808219862,Intel Core i5
ASUS,2 in 1 Gaming Laptop,1,16,1024,0,NVIDIA GeForce GTX 1650,Windows 10 Home,1,60,1.3,1,1,112990.0,337.93365249157983,AMD Ryzen 9 Octa Core
DELL,Laptop,1,8,1024,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.88,0,1,62990.0,161.72539083525606,Intel Core i5
ASUS,Thin and Light Laptop,1,4,0,1024,Intel Integrated Graphics,Windows 10,0,60,1.69,0,1,30500.0,100.45466986113651,Intel Core i3
ASUS,Thin and Light Laptop,0,4,0,1024,AMD Radeon R7,Windows 10 Home,0,60,1.43,0,1,23990.0,157.3505121487356,AMD APU Quad Core A12
MSI,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4070,Windows 11 Home,0,240,2.7,0,1,153990.0,169.78089942830815,Intel Core i7
Acer,Notebook,0,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.7,0,1,45990.0,141.21199808219862,Intel Core i5
DELL,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3060,Windows 11 Home,0,360,2.34,1,1,150490.0,141.21199808219862,Intel Core i7
ASUS,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.63,0,1,39990.0,141.21199808219862,AMD Ryzen 5 Quad Core
ASUS,Thin and Light Laptop,0,8,256,1024,Intel Integrated UHD,Windows 10 Pro,0,60,1.26,1,1,59699.0,157.3505121487356,Intel Core i7
ASUS,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.8,0,1,42550.0,141.21199808219862,Intel Core i5
MSI,Thin and Light Laptop,0,16,1024,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.6,0,1,68990.0,161.72539083525606,Intel Core i7
ASUS,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.37,0,1,87936.0,127.33567457123111,AMD Ryzen 7 Octa Core
SAMSUNG,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.17,1,1,116990.0,242.5880862528841,Intel Core i5
DELL,Gaming Laptop,1,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,120,2.57,1,1,68890.0,141.21199808219862,Intel Core i5
HP,Gaming Laptop,0,8,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,60,2.37,1,1,55990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
HP,Thin and Light Laptop,0,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.69,0,1,28360.0,100.45466986113651,Intel Celeron Dual Core
Infinix,Thin and Light Laptop,0,16,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.78,0,1,37990.0,141.50971698084905,Intel Core i3
ASUS,Chromebook,0,4,0,0,Intel Integrated Graphics,Chrome,1,60,1.34,0,1,22880.0,111.93520355955211,Intel Celeron Dual Core
Acer,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.1,0,1,62499.0,141.21199808219862,Intel Core i5
ASUS,Gaming Laptop,1,16,1024,0,AMD Radeon RX 6800M,Windows 10 Home,0,60,2.5,1,1,144990.0,188.28266410959816,AMD Ryzen 9 Octa Core
SAMSUNG,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.58,1,1,89990.0,141.21199808219862,Intel Core i7
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.8,0,1,44990.0,141.21199808219862,Intel Core i5
Acer,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 4050,Windows 11 Home,0,60,2.1,0,1,80990.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.54,0,1,47599.0,157.3505121487356,AMD Ryzen 5 Hexa Core
Lenovo,Thin and Light Laptop,1,8,256,0,Intel Integrated UHD,Windows 10 Home,0,60,1.41,1,1,40200.0,157.3505121487356,Intel Core i3
ASUS,2 in 1 Gaming Laptop,1,32,1024,0,,Windows 10 Home,1,120,1.3,1,1,118990.0,168.96682624578992,AMD Ryzen 9 Octa Core
Acer,Thin and Light Laptop,1,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.05,1,1,74290.0,157.3505121487356,Intel Core i5
ASUS,Gaming Laptop,0,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.6,1,1,74784.0,127.33567457123111,AMD Ryzen 7 Octa Core
ASUS,2 in 1 Laptop,1,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.5,1,1,94000.0,161.72539083525606,Intel Core i5
SAMSUNG,2 in 1 Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.46,1,1,122990.0,141.21199808219862,Intel Core 7
ASUS,Chromebook,0,4,0,0,Intel Integrated UHD,Chrome,1,60,1.2,0,1,17820.0,135.0942111925629,Intel Celeron Dual Core
Infinix,Thin and Light Laptop,0,16,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.24,0,1,40990.0,157.3505121487356,Intel Core i5
ASUS,Chromebook,0,4,0,0,Intel Integrated Graphics,Chrome,1,60,1.34,0,1,21599.0,111.93520355955211,Intel Celeron Dual Core
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.48,0,1,35990.0,157.3505121487356,Intel Core i3
Acer,Laptop,0,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,32490.0,141.21199808219862,Intel Core i3
Acer,Thin and Light Laptop,0,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.49,1,1,34990.0,157.3505121487356,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.69,0,1,33999.0,141.21199808219862,Intel Core i3
DELL,Thin and Light Laptop,1,8,256,1024,NVIDIA GeForce MX330,Windows 10,0,60,1.83,1,1,54400.0,141.21199808219862,Intel Core i5
ASUS,2 in 1 Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.4,1,1,95400.0,242.5880862528841,Intel Core i5
DELL,Laptop,1,16,512,0,Intel Integrated Graphics,Windows 11 Home,0,120,1.87,1,1,64990.0,137.68169813014364,Intel Core i5
HP,Thin and Light Laptop,0,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.75,1,1,66990.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.48,0,1,37790.0,157.3505121487356,AMD Ryzen 5 Hexa Core
Acer,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4060,Windows 11 Home,0,60,2.6,1,1,139990.0,188.67962264113208,Intel Core i7
ASUS,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.1,1,1,99990.0,141.21199808219862,AMD Ryzen 7 Octa Core
ASUS,Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,42990.0,141.21199808219862,Intel Core i3
ASUS,Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,48892.0,141.21199808219862,Intel Core i5
Acer,Thin and Light Laptop,0,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.78,0,1,32790.0,141.21199808219862,AMD Ryzen 5 Quad Core
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.91,0,1,69990.0,137.68169813014364,Intel Core i5
ASUS,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.2,0,1,86990.0,141.21199808219862,Intel Core i7
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.69,0,1,34980.0,141.21199808219862,Intel Core i3
HP,Gaming Laptop,1,16,512,0,AMD Radeon RX 6650M,Windows 11 Home,0,144,2.32,1,1,108000.0,136.82653230324834,AMD Ryzen 7 Octa Core
ASUS,Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.88,0,1,47990.0,141.50971698084905,AMD Ryzen 5 Hexa Core
Acer,Gaming Laptop,0,16,256,1024,NVIDIA GeForce RTX 3060,Windows 10 Home,0,144,2.4,1,1,105999.0,141.21199808219862,AMD Ryzen 7 Octa Core
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.69,0,1,35999.0,141.21199808219862,Intel Core i3
ASUS,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.1,1,1,93500.0,141.21199808219862,AMD Ryzen 7 Octa Core
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.75,0,1,41990.0,141.21199808219862,Intel Core i3
Apple,Laptop,0,32,1024,0,NIL,Mac OS Monterey,0,60,2.2,1,1,306990.0,254.0233485458816,Apple M1 Max
ASUS,Gaming Laptop,1,32,2048,0,NVIDIA GeForce RTX 3080,Windows 11 Home,0,60,2.5,1,1,361990.0,141.50971698084905,AMD Ryzen 9 Octa Core
ASUS,Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.88,0,1,51990.0,141.21199808219862,Intel Core i5
MSI,Gaming Laptop,0,8,512,0,NVIDIA GeForce RTX 2050,Windows 11 Home,0,144,1.86,0,2,56990.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,256,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.48,0,1,34000.0,157.3505121487356,AMD Ryzen 3 Quad Core
DELL,Business Laptop,0,8,256,0,Intel Integrated Graphics,Ubuntu,0,60,1.47,1,1,36500.0,111.93520355955211,Intel Core i5
ASUS,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.1,1,1,101043.0,141.21199808219862,AMD Ryzen 7 Octa Core
MSI,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4060,Windows 11 Home,0,144,2.25,0,2,129990.0,141.21199808219862,Intel Core i7
ASUS,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,144,2.2,1,1,75990.0,141.21199808219862,Intel Core i5
ZEBRONICS,Thin and Light Laptop,0,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.76,0,1,31990.0,141.21199808219862,Intel Core i5
Lenovo,Gaming Laptop,1,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.25,1,1,62990.0,141.21199808219862,Intel Core i5
ASUS,Laptop,0,4,0,1024,Intel Integrated UHD,Windows 10 Home,0,60,1.9,0,1,23990.0,100.45466986113651,Intel Pentium Quad Core
Lenovo,Laptop,0,8,256,0,Intel Integrated UHD,Windows 11 Home,0,60,1.88,0,1,29990.0,157.3505121487356,Intel Core i3
ASUS,Thin and Light Laptop,1,16,1024,0,Intel Integrated Iris X graphics,Windows 11 Home,0,120,1.7,0,1,109900.0,211.81799712329794,Intel Core i9
HP,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.6,1,1,84800.0,141.21199808219862,Intel Core i5
Infinix,Thin and Light Laptop,0,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.24,0,1,32990.0,157.3505121487356,Intel Core i5
Acer,Gaming Laptop,0,8,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.37,1,1,53990.0,141.21199808219862,Intel Core i5
Acer,Gaming Laptop,0,8,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,144,2.1,1,1,55110.0,141.21199808219862,Intel Core i5
HP,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,2.32,1,1,83999.0,136.82653230324834,AMD Ryzen 7 Octa Core
MSI,Gaming Laptop,0,8,512,0,NVIDIA GeForce RTX 2050,Windows 11 Home,0,144,1.86,0,2,48990.0,141.21199808219862,Intel Core i5
ASUS,Gaming Laptop,1,16,512,0,NVIDIA GeForce RTX 3050,Windows 11 Home,0,60,1.65,1,1,67990.0,141.21199808219862,AMD Ryzen 5 Dual Core
HP,Business Laptop,0,8,512,512,Intel Integrated Graphics,DOS,0,60,1.47,0,1,44999.0,111.93520355955211,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.59,1,1,58450.0,176.34034809806556,Intel Core i5
HP,Laptop,1,16,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,60,1.88,0,1,60300.0,136.82653230324834,Intel Core i5
Infinix,Thin and Light Laptop,0,16,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.78,0,1,37990.0,141.50971698084905,Intel Core i3
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.69,0,1,38700.0,141.21199808219862,Intel Core i3
DELL,Thin and Light Laptop,1,16,512,0,Intel Integrated UHD,Windows 11 Home,0,120,1.69,0,1,69990.0,141.21199808219862,Intel Core i7
GIGABYTE,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4060,Windows 11 Pro,0,60,2.39,1,2,148990.0,188.28266410959816,Intel Core i7
ASUS,Laptop,0,4,128,0,Intel Integrated UHD,Windows 11 Home,0,60,1.26,0,1,17999.0,135.0942111925629,Intel Celeron Dual Core
HP,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.75,1,1,41990.0,141.21199808219862,AMD Ryzen 5 Quad Core
MSI,Thin and Light Laptop,0,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.4,1,1,60990.0,157.3505121487356,Intel Core i7
Lenovo,2 in 1 Laptop,1,16,512,0,AMD Radeon Vega Graphics,Windows 10 Home,1,60,1.5,1,1,69390.0,157.3505121487356,AMD Ryzen 7 Octa Core
Acer,Thin and Light Laptop,1,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.8,1,1,58500.0,141.21199808219862,Intel Core i5
ASUS,Chromebook,0,4,0,0,Intel Integrated UHD,Chrome,1,60,1.2,0,1,29431.0,135.0942111925629,Intel Celeron Dual Core
Lenovo,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega Graphics,Windows 10 Home,0,60,1.66,1,1,41990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
MSI,Gaming Laptop,0,8,512,0,AMD Radeon RX 6550M,Windows 11 Home,0,144,2.35,1,1,45990.0,141.21199808219862,AMD Ryzen 5 Hexa Core
AXL,Thin and Light Laptop,0,4,256,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.69,0,1,16970.0,141.21199808219862,Intel Celeron Dual Core
Lenovo,Thin and Light Laptop,1,8,512,0,AMD Radeon Vega 8,Windows 11 Home,0,60,1.6,0,2,34749.0,141.21199808219862,AMD Ryzen 5 Quad Core
Apple,Laptop,0,32,1024,0,NIL,Mac OS Monterey,0,60,2.2,1,1,306990.0,254.0233485458816,Apple M1 Max
Lenovo,Thin and Light Laptop,1,16,1024,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,0.984,1,3,114990.0,226.98300468106115,Intel Core i7
Acer,Laptop,0,8,256,0,Intel Integrated Graphics,Windows 11 Home,0,60,1.88,0,1,31899.0,141.21199808219862,Intel Core i3
CHUWI,2 in 1 Laptop,0,12,512,0,Intel Integrated UHD,Windows 11 Home,1,60,1.34,1,1,27990.0,200.84255993695703,Intel Core i3
ASUS,Thin and Light Laptop,0,4,0,0,Intel Integrated UHD,Windows 10 Home,0,60,1.05,0,1,20990.0,135.0942111925629,Intel Celeron Dual Core
HP,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.6,1,1,64990.0,141.21199808219862,Intel Core i5
DELL,Thin and Light Laptop,1,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.8,1,1,47990.0,141.21199808219862,Intel Core i5
ASUS,Thin and Light Laptop,1,4,256,0,Intel Integrated UHD,Windows 11 Home,0,60,1.5,1,1,27500.0,157.3505121487356,Intel Pentium Silver
HP,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.75,0,1,62666.0,141.21199808219862,Intel Core i5
SAMSUNG,Thin and Light Laptop,1,16,512,0,Intel Integrated Graphics,Windows 11 Home,1,60,1.23,1,1,131990.0,242.5880862528841,Intel Core Ultra 5
Lenovo,Thin and Light Laptop,1,16,512,0,Intel Integrated Iris X graphics,Windows 10 Home,0,60,1.26,0,1,63000.0,232.22107401985488,Intel Core i5
GIGABYTE,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4070,Windows 11 Pro,0,60,2.39,1,2,149990.0,188.28266410959816,Intel Core i5
HP,Thin and Light Laptop,1,16,1024,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,0.97,1,1,79490.0,170.23725351079585,AMD Ryzen 7 Octa Core
Infinix,Thin and Light Laptop,0,8,512,0,Intel Integrated UHD,Windows 11 Home,0,60,1.24,0,1,32990.0,157.3505121487356,Intel Core i5
HP,Thin and Light Laptop,1,8,512,0,Intel Integrated Iris X graphics,Windows 11 Home,0,60,1.6,1,1,61490.0,141.21199808219862,Intel Core i5
Lenovo,Gaming Laptop,1,16,1024,0,NVIDIA GeForce RTX 3060,Windows 11 Home,0,60,2.45,1,3,103890.0,188.67962264113208,AMD Ryzen 7 Octa Core
HP,Thin and Light Laptop,1,8,256,1024,Intel Integrated UHD,Windows 11 Home,0,60,1.75,0,1,37890.0,141.21199808219862,Intel Core i3
GIGABYTE,Gaming Laptop,0,16,512,0,NVIDIA GeForce RTX 4060,Windows 11 Home,0,60,2.08,0,2,86990.0,141.21199808219862,Intel Core i5
Honor,Thin and Light Laptop,0,16,512,0,AMD Radeon Vega Graphics,Windows 11 Home,0,60,1.54,1,1,39999.0,141.21199808219862,AMD Ryzen 5 Hexa Core
ASUS,Gaming Laptop,1,8,512,0,NVIDIA GeForce GTX 1650,Windows 11 Home,0,144,2.37,1,1,54719.0,141.21199808219862,AMD Ryzen 5 Hexa Core
Acer,Gaming Laptop,0,16,1024,0,NVIDIA GeForce RTX 4050,Windows 11 Home,0,60,2.6,1,1,114990.0,141.50971698084905,Intel Core i7
Apple,Thin and Light Laptop,0,8,512,0,Intel Integrated Iris Plus Graphics,Mac OS Mojave,0,60,1.37,1,1,162990.0,226.98300468106115,Intel Core i5
HP,2 in 1 Laptop,1,16,1024,0,Intel Integrated Iris X graphics,Windows 11 Home,1,60,1.32,1,1,115990.0,255.35588026619376,Intel Core i7
ASUS,Business Laptop,0,4,256,0,Intel Integrated Graphics,DOS,0,60,1.8,0,1,37500.0,141.21199808219862,Intel Core i3
